split,batch_idx,group_name,factor_name,loss,grad_is_none,grad_finite_rate,grad_mean_abs,grad_max_abs,open_grad_mean_abs,open_grad_mean_abs_scaled,open_relative_scaled_score,high_grad_mean_abs,high_grad_mean_abs_scaled,high_relative_scaled_score,low_grad_mean_abs,low_grad_mean_abs_scaled,low_relative_scaled_score,close_grad_mean_abs,close_grad_mean_abs_scaled,close_relative_scaled_score,volume_grad_mean_abs,volume_grad_mean_abs_scaled,volume_relative_scaled_score
train,7,greater_less_pair,KUP2,0.06682948768138885,False,1.0,9.457244595978409e-05,0.006944451481103897,0.00011558817641343921,0.002850748120693497,1.0,0.00012924190377816558,0.003268661472952017,1.1465977822540332,0.00010718923294916749,0.002593930042917414,0.9099120417156997,0.00012084292393410578,0.0029893505861761788,1.048619681436101,0.0,0.0,0.0
train,0,greater_less_pair,KLOW,8.09912962722592e-05,False,1.0,6.426703436090975e-08,9.26210850593634e-06,8.289335085009952e-08,3.957206018058424e-06,1.0762214170608262,0.0,0.0,0.0,1.6211163256230066e-07,7.534080982544468e-06,2.0490061104433805,7.633018839214856e-08,3.676944126298473e-06,1.0,0.0,0.0,0.0
train,1,greater_less_pair,KLOW,6.648304406553507e-05,False,1.0,7.026464032833246e-08,1.2762679943989497e-05,8.895564462818584e-08,2.0116869205078934e-06,1.0427635640666508,0.0,0.0,0.0,1.7712609690079262e-07,3.939460031966436e-06,2.042030169582407,8.524148853439328e-08,1.929187967272811e-06,1.0,0.0,0.0,0.0
train,2,greater_less_pair,KLOW,7.441425259457901e-05,False,1.0,6.57979128959596e-08,8.178377356671263e-06,8.394471251449431e-08,1.483965779410911e-06,1.0564291952764495,0.0,0.0,0.0,1.6594087526300427e-07,2.859606530311755e-06,2.0357422438836563,7.91039767022994e-08,1.4046997054285144e-06,1.0,0.0,0.0,0.0
train,3,greater_less_pair,KLOW,7.704130257479846e-05,False,1.0,6.003573815860364e-08,9.95352183963405e-06,7.730430695573887e-08,1.2593560884885662e-06,1.0791678019724336,0.0,0.0,0.0,1.5138728315378103e-07,2.4306375103197236e-06,2.0828626338334484,7.1487114894353e-08,1.1669696651315912e-06,1.0,0.0,0.0,0.0
train,4,greater_less_pair,KLOW,7.21014293958433e-05,False,1.0,6.398325780310188e-08,7.223095053632278e-06,8.294252751284148e-08,1.7440112044066674e-06,1.0916879899819025,0.0,0.0,0.0,1.6123367174714076e-07,3.3158049888162378e-06,2.0755740985301006,7.574005422839036e-08,1.5975363111172256e-06,1.0,0.0,0.0,0.0
train,5,greater_less_pair,KLOW,8.471198088955134e-05,False,1.0,7.084108943899992e-08,1.2762679943989497e-05,9.002199163887781e-08,1.2533763056595418e-06,1.0521472949540496,0.0,0.0,0.0,1.7879905556128506e-07,2.4427640684537583e-06,2.050579379256837,8.538441420569143e-08,1.1912555510721343e-06,1.0,0.0,0.0,0.0
train,6,greater_less_pair,KLOW,7.169034506659955e-05,False,1.0,6.575855593382585e-08,7.223095053632278e-06,8.355625880085427e-08,1.2918126743427765e-06,1.050295785618228,0.0,0.0,0.0,1.6584688466991793e-07,2.5125079585748257e-06,2.042770265871523,7.938963619835704e-08,1.2299513070809727e-06,1.0,0.0,0.0,0.0
train,7,greater_less_pair,KLOW,6.556873995577917e-05,False,1.0,5.0030436682391155e-08,5.031600721849827e-06,6.543288577631756e-08,1.613769521643753e-06,1.1133443707811914,0.0,0.0,0.0,1.2612485988938715e-07,3.052163489041665e-06,2.105696627463365,5.859443419353738e-08,1.4494792123585556e-06,1.0,0.0,0.0,0.0
train,0,greater_less_pair,KLOW2,0.05202823132276535,False,1.0,9.623083315091208e-05,0.003086496377363801,0.00011967989848926663,0.005713341416234696,1.0,0.00010435315925860777,0.0051867469858735415,0.9078307435181775,0.00013622392725665122,0.006330959003311709,1.1081009416524674,0.00012089718075003475,0.005823805600493059,1.0193344273010667,0.0,0.0,0.0
train,1,greater_less_pair,KLOW2,0.05274735391139984,False,1.0,0.00011231434473302215,0.006944451481103897,0.00013980144285596907,0.003161538935915642,1.0,0.00012622916256077588,0.0029107779706441517,0.9206838914989148,0.00015455673565156758,0.0034374950581764208,1.0872853783724972,0.00014098444080445915,0.0031907641624877026,1.0092439875530417,0.0,0.0,0.0
train,2,greater_less_pair,KLOW2,0.05236995220184326,False,1.0,0.0001067222110577859,0.005208338610827923,0.00013275948003865778,0.0023469080942499776,1.0,0.00011686517245834693,0.002139544907278648,0.9116440957021803,0.00014994035882409662,0.0025838746997754736,1.100969699710898,0.0001340460730716586,0.0023803415100891456,1.014245728633806,0.0,0.0,0.0
train,3,greater_less_pair,KLOW2,0.05302450805902481,False,1.0,9.025583131005988e-05,0.0034722257405519485,0.00011279123282292858,0.0018374697526881006,1.0,9.974183194572106e-05,0.0016568939515175934,0.9017258374423109,0.00012589774269144982,0.0020213836292944654,1.1000908321550928,0.00011284837819403037,0.0018421590283276834,1.002552028751887,0.0,0.0,0.0
train,4,greater_less_pair,KLOW2,0.04994155839085579,False,1.0,0.00010047313844552264,0.005208338610827923,0.00012601709750015289,0.0026497291145733126,1.0036696388433612,0.00010806093632709235,0.0023440153111636552,0.8878707592635477,0.00014312189887277782,0.002943332500890128,1.1148813106656104,0.00012516576680354774,0.002640041117141778,1.0,0.0,0.0,0.0
train,5,greater_less_pair,KLOW2,0.051255423575639725,False,1.0,9.033062815433368e-05,0.005208338610827923,0.00011213034304091707,0.0015611909107359281,1.0,9.883771417662501e-05,0.001412338429556459,0.9046545299771814,0.00012698887439910322,0.0017349300783593424,1.1112863048514134,0.00011369624553481117,0.0015862530051810805,1.0160531900825238,0.0,0.0,0.0
train,6,greater_less_pair,KLOW2,0.05399186909198761,False,1.0,9.500313899479806e-05,0.006944451481103897,0.00011775146413128823,0.0018204840184355142,1.0,0.0001085723633877933,0.001725997467040774,0.9480981154254021,0.0001289354549953714,0.001953315900163524,1.0729651457430331,0.0001197563688037917,0.0018553366584710823,1.0191447107926384,0.0,0.0,0.0
train,7,greater_less_pair,KLOW2,0.05202604830265045,False,1.0,9.593745926395059e-05,0.006944506429135799,0.00011972411448368803,0.002952752651320348,1.0,0.00010706810280680656,0.0027078631031880462,0.9170639816298879,0.00013277555990498513,0.0032131073646739505,1.0881735600972817,0.00012011954095214605,0.002971455907110565,1.006334176275095,0.0,0.0,0.0
train,0,greater_relu_close,SUMP5,0.17795799672603607,False,1.0,0.00011049233580706641,0.014640113338828087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005524616572074592,0.026612938972950806,2.661293897295081e+18,0.0,0.0,0.0
train,1,greater_relu_close,SUMP5,0.17340025305747986,False,1.0,0.00012840241834055632,0.02245485968887806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006420120480470359,0.014530036244460698,1.4530036244460698e+18,0.0,0.0,0.0
train,2,greater_relu_close,SUMP5,0.16970768570899963,False,1.0,0.00011735637963283807,0.024157537147402763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005867818836122751,0.010419859701402245,1.0419859701402246e+18,0.0,0.0,0.0
train,3,greater_relu_close,SUMP5,0.1719643771648407,False,1.0,0.00010208443563897163,0.016045542433857918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005104221636429429,0.008332231371519505,8.332231371519506e+17,0.0,0.0,0.0
train,4,greater_relu_close,SUMP5,0.17136941850185394,False,1.0,0.00010835407010745257,0.018060434609651566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005417703650891781,0.01142721429677529,1.1427214296775291e+18,0.0,0.0,0.0
train,5,greater_relu_close,SUMP5,0.171327605843544,False,1.0,9.700839291326702e-05,0.024100176990032196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000485042022773996,0.0067671484018246575,6.767148401824658e+17,0.0,0.0,0.0
train,6,greater_relu_close,SUMP5,0.1714746057987213,False,1.0,9.230531577486545e-05,0.010754430666565895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046152662253007293,0.007150244034564268,7.150244034564269e+17,0.0,0.0,0.0
train,7,greater_relu_close,SUMP5,0.17559701204299927,False,1.0,0.00010478947660885751,0.017650805413722992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005239472957327962,0.012961140831699192,1.2961140831699192e+18,0.0,0.0,0.0
train,0,greater_relu_close,SUMN5,0.14537641406059265,False,1.0,9.040989971254021e-05,0.013658415526151657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045204945490695536,0.021775926707754967,2.1775926707754967e+18,0.0,0.0,0.0
train,1,greater_relu_close,SUMN5,0.14743532240390778,False,1.0,0.00010610215394990519,0.018639516085386276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005305107333697379,0.012006535091336756,1.2006535091336758e+18,0.0,0.0,0.0
train,2,greater_relu_close,SUMN5,0.150453120470047,False,1.0,0.00010285237658536062,0.019102763384580612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005142619484104216,0.009132077015089113,9.132077015089114e+17,0.0,0.0,0.0
train,3,greater_relu_close,SUMN5,0.14888864755630493,False,1.0,8.038085070438683e-05,0.008513126522302628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040190425352193415,0.006560763752189169,6.56076375218917e+17,0.0,0.0,0.0
train,4,greater_relu_close,SUMN5,0.14815343916416168,False,1.0,9.6544848929625e-05,0.011226968839764595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004827242228202522,0.010181791947042607,1.0181791947042607e+18,0.0,0.0,0.0
train,5,greater_relu_close,SUMN5,0.1515873372554779,False,1.0,9.092946856981143e-05,0.014249641448259354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045464737922884524,0.006343092229713493,6.343092229713494e+17,0.0,0.0,0.0
train,6,greater_relu_close,SUMN5,0.14765530824661255,False,1.0,9.165065421257168e-05,0.019278742372989655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004582531691994518,0.00709952975502523,7.09952975502523e+17,0.0,0.0,0.0
train,7,greater_relu_close,SUMN5,0.14370830357074738,False,1.0,8.539399277651682e-05,0.021434426307678223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004269700148142874,0.010562166343812796,1.0562166343812796e+18,0.0,0.0,0.0
train,0,greater_relu_close,SUMD5,0.14666882157325745,False,1.0,8.779389463597909e-05,0.013876565732061863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004389694950077683,0.021145844655861556,2.1145844655861558e+18,0.0,0.0,0.0
train,1,greater_relu_close,SUMD5,0.14167121052742004,False,1.0,0.00010303934686817229,0.015804260969161987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005151966470293701,0.011659946222400075,1.1659946222400077e+18,0.0,0.0,0.0
train,2,greater_relu_close,SUMD5,0.14032156765460968,False,1.0,9.51476686168462e-05,0.02567853406071663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004757382848765701,0.008447987781223132,8.447987781223132e+17,0.0,0.0,0.0
train,3,greater_relu_close,SUMD5,0.14170607924461365,False,1.0,8.03781149443239e-05,0.010736622847616673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040189054561778903,0.006560539981677049,6.56053998167705e+17,0.0,0.0,0.0
train,4,greater_relu_close,SUMD5,0.13904574513435364,False,1.0,8.630021329736337e-05,0.01125198695808649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043150101555511355,0.00910137374016906,9.101373740169061e+17,0.0,0.0,0.0
train,5,greater_relu_close,SUMD5,0.14582990109920502,False,1.0,8.237887232098728e-05,0.013644847087562084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004118943470530212,0.005746615842560143,5.7466158425601434e+17,0.0,0.0,0.0
train,6,greater_relu_close,SUMD5,0.13825982809066772,False,1.0,8.212855755118653e-05,0.013795927166938782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106427950318903,0.006361921614440019,6.361921614440019e+17,0.0,0.0,0.0
train,7,greater_relu_close,SUMD5,0.13861064612865448,False,1.0,8.061042899498716e-05,0.014517203904688358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004030521376989782,0.009970498105019376,9.970498105019377e+17,0.0,0.0,0.0
train,0,greater_relu_volume,VSUMP5,0.13433384895324707,False,1.0,2.676935929868396e-12,6.745122238527301e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.338467964934198e-11,0.000854417182368384,8.54417182368384e+16
train,1,greater_relu_volume,VSUMP5,0.13454407453536987,False,1.0,2.4148281031061147e-12,4.824034505190866e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2074140298690139e-11,0.0003976436753786311,3.976436753786311e+16
train,2,greater_relu_volume,VSUMP5,0.13446716964244843,False,1.0,2.807665992060615e-12,4.762615857245578e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4038328659260468e-11,0.00045909658521008784,4.590965852100878e+16
train,3,greater_relu_volume,VSUMP5,0.13422854244709015,False,1.0,2.176164630440791e-12,7.039610006032149e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880824019565694e-11,0.00033538586258641256,3.353858625864126e+16
train,4,greater_relu_volume,VSUMP5,0.1361643522977829,False,1.0,2.6539007536713344e-12,1.4899488309794151e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3269505286239713e-11,0.0006972369196897865,6.972369196897866e+16
train,5,greater_relu_volume,VSUMP5,0.13530562818050385,False,1.0,2.716723981194269e-12,1.0178140552596915e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3583618604928738e-11,0.0004325809840309419,4.325809840309419e+16
train,6,greater_relu_volume,VSUMP5,0.13460667431354523,False,1.0,1.971059817099108e-12,2.931632714364696e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.855298868655105e-12,0.0004330878368238242,4.3308783682382424e+16
train,7,greater_relu_volume,VSUMP5,0.13731156289577484,False,1.0,2.8770950465800693e-12,8.197448275737429e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4385476317102519e-11,0.0004322494985210118,4.322494985210118e+16
train,0,greater_relu_volume,VSUMN5,0.16364388167858124,False,1.0,3.736456890418571e-12,9.735089401274877e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86822866204972e-11,0.0011925923602712843,1.1925923602712843e+17
train,1,greater_relu_volume,VSUMN5,0.16149461269378662,False,1.0,3.399982552443337e-12,8.275594653994744e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999911894854947e-11,0.0005598665643893816,5.598665643893816e+16
train,2,greater_relu_volume,VSUMN5,0.16186952590942383,False,1.0,3.857812940627481e-12,7.424696413238507e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9289063402094797e-11,0.0006308117835637783,6.308117835637783e+16
train,3,greater_relu_volume,VSUMN5,0.16304410994052887,False,1.0,3.5163291549344944e-12,1.9497830017201068e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.758164620835334e-11,0.0005419291377817062,5.419291377817062e+16
train,4,greater_relu_volume,VSUMN5,0.15987257659435272,False,1.0,3.0903665043657824e-12,5.754620113762599e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5451834256552388e-11,0.0008119058765339027,8.119058765339027e+16
train,5,greater_relu_volume,VSUMN5,0.1607975959777832,False,1.0,3.6178510274403886e-12,6.523167561667265e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8089255787723246e-11,0.0005760665325365844,5.760665325365844e+16
train,6,greater_relu_volume,VSUMN5,0.15977482497692108,False,1.0,2.982768546044845e-12,1.2397827209298384e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4913842730224225e-11,0.0006553838673839171,6.553838673839172e+16
train,7,greater_relu_volume,VSUMN5,0.159840926527977,False,1.0,3.9415311292589905e-12,9.164931036309554e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9707655646294953e-11,0.0005921683844425929,5.92168384442593e+16
train,0,greater_relu_volume,VSUMD5,0.09595545381307602,False,1.0,7.195940458087913e-12,1.7205408209264306e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5979705326205647e-11,0.0022967810401627875,2.2967810401627875e+17
train,1,greater_relu_volume,VSUMD5,0.09207738190889359,False,1.0,6.473292388231577e-12,1.1230474328272066e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.236646020643441e-11,0.0010659407524756873,1.0659407524756874e+17
train,2,greater_relu_volume,VSUMD5,0.0926734134554863,False,1.0,7.715287610177146e-12,1.3797353259903389e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8576440652970945e-11,0.001261568424789361,1.2615684247893611e+17
train,3,greater_relu_volume,VSUMD5,0.09454525262117386,False,1.0,6.454822353701983e-12,3.2115705650426207e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227410699802036e-11,0.0009948032607891844,9.948032607891845e+16
train,4,greater_relu_volume,VSUMD5,0.09207386523485184,False,1.0,6.340130677406908e-12,2.5791819791010084e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.170064905022585e-11,0.0016656885406923783,1.6656885406923782e+17
train,5,greater_relu_volume,VSUMD5,0.0922064557671547,False,1.0,7.081407508990889e-12,2.447473557154467e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.540703841231618e-11,0.001127564897358324,1.1275648973583242e+17
train,6,greater_relu_volume,VSUMD5,0.08876300603151321,False,1.0,5.489996044577561e-12,2.033163415404715e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744998152393041e-11,0.001206280324675256,1.206280324675256e+17
train,7,greater_relu_volume,VSUMD5,0.09430497139692307,False,1.0,7.8525953101094e-12,2.183971448133093e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9262974815823526e-11,0.001179759418491133,1.1797594184911331e+17
train,0,rolling_maxmin,MAX5,0.5520352125167847,False,1.0,8.530942977813538e-06,0.00020636348926927894,0.0,0.0,0.0,2.0835552277276292e-05,0.001035605809550602,1.0356058095506022e+17,0.0,0.0,0.0,2.1819165340275504e-05,0.001051063196994724,1.051063196994724e+17,0.0,0.0,0.0
train,1,rolling_maxmin,MAX5,0.5471006035804749,False,1.0,9.608183972886764e-06,0.00024325276899617165,0.0,0.0,0.0,2.3515151042374782e-05,0.0005422469914395482,5.4224699143954824e+16,0.0,0.0,0.0,2.4525772460037842e-05,0.0005550680300342864,5.550680300342864e+16,0.0,0.0,0.0
train,2,rolling_maxmin,MAX5,0.5499860644340515,False,1.0,8.882676411303692e-06,0.00021691792062483728,0.0,0.0,0.0,2.17227207031101e-05,0.0003976953567508823,3.976953567508823e+16,0.0,0.0,0.0,2.2690657715429552e-05,0.000402932463544739,4.02932463544739e+16,0.0,0.0,0.0
train,3,rolling_maxmin,MAX5,0.5510504245758057,False,1.0,8.034247002797201e-06,0.00018671601719688624,0.0,0.0,0.0,1.9625429558800533e-05,0.0003260142198872676,3.260142198872676e+16,0.0,0.0,0.0,2.0545801817206666e-05,0.00033539369300214505,3.3539369300214508e+16,0.0,0.0,0.0
train,4,rolling_maxmin,MAX5,0.5488468408584595,False,1.0,9.013321687234566e-06,0.00018451407959219068,0.0,0.0,0.0,2.2062591597205028e-05,0.00047857305577347214,4.785730557734722e+16,0.0,0.0,0.0,2.3004013200988993e-05,0.00048520887348697805,4.852088734869781e+16,0.0,0.0,0.0
train,5,rolling_maxmin,MAX5,0.5549358129501343,False,1.0,8.733530194149353e-06,0.00023580907145515084,0.0,0.0,0.0,2.1284917238517664e-05,0.0003041501600509165,3.0415016005091656e+16,0.0,0.0,0.0,2.238273009425029e-05,0.00031227656383157193,3.1227656383157196e+16,0.0,0.0,0.0
train,6,rolling_maxmin,MAX5,0.5481382608413696,False,1.0,8.535841516277287e-06,0.0002067926398012787,0.0,0.0,0.0,2.085262349282857e-05,0.0003314984974696015,3.314984974696015e+16,0.0,0.0,0.0,2.1826583179063164e-05,0.00033815036566140454,3.3815036566140456e+16,0.0,0.0,0.0
train,7,rolling_maxmin,MAX5,0.545183539390564,False,1.0,7.443411050189752e-06,0.0002534608938731253,0.0,0.0,0.0,1.8233682567370124e-05,0.0004611486984925431,4.611486984925431e+16,0.0,0.0,0.0,1.8983373593073338e-05,0.0004696010087359287,4.696010087359287e+16,0.0,0.0,0.0
train,0,rolling_maxmin,MIN5,0.4544004797935486,False,1.0,7.473851837858092e-06,0.0002085807063849643,0.0,0.0,0.0,0.0,0.0,0.0,1.9077608158113435e-05,0.0008866251147106319,8.86625114710632e+16,1.8291651940671727e-05,0.0008811373793290306,8.811373793290306e+16,0.0,0.0,0.0
train,1,rolling_maxmin,MIN5,0.46025949716567993,False,1.0,8.511108717357274e-06,0.0002306870010215789,0.0,0.0,0.0,0.0,0.0,0.0,2.1690877474611625e-05,0.00048242662354477245,4.824266235447725e+16,2.0864667021669447e-05,0.0004722097801367897,4.722097801367898e+16,0.0,0.0,0.0
